"","OFFENSE","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","YEAR","MSA","SUB","REPORT","ADJUST","SEQNO","COUNTY","CORE","POP","AGENCNT","AGENCY","STNAME","CARD1","CARD2","CARD3","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","JW","JB","JI","JA","JH","JN","AW","AB","AI","AA","AH","AN","offense_name","short_name","total_arrests","youth_arrests","adult_arrests"
"407","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,"Offenses against family and children","Domestic Offenses",10,0,10
"408","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Offenses against family and children","Domestic Offenses",2,0,2
"409","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","No Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,"Offenses against family and children","Domestic Offenses",4,0,4
"410","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Offenses against family and children","Domestic Offenses",1,0,1
"411","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,"Offenses against family and children","Domestic Offenses",3,0,3
"412","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,"Offenses against family and children","Domestic Offenses",13,0,13
"413","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Offenses against family and children","Domestic Offenses",2,0,2
"414","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,"Offenses against family and children","Domestic Offenses",7,0,7
"415","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,"Offenses against family and children","Domestic Offenses",4,0,4
"416","200",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,"Offenses against family and children","Domestic Offenses",6,0,6
"417","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,6,7,5,6,4,7,13,29,17,22,18,13,17,9,2,4,0,0,0,0,0,0,0,0,1,0,2,0,2,4,7,10,8,10,0,1,1,0,0,0,0,0,0,0,212,13,0,0,0,0,"DUI","DUI",225,0,225
"418","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,1,0,5,2,2,8,3,2,25,19,23,16,15,15,12,8,4,0,0,0,0,0,0,0,1,0,2,3,3,3,6,5,8,4,4,7,5,3,0,2,0,0,0,0,0,180,28,0,5,0,0,"DUI","DUI",215,2,213
"419","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,1,0,0,3,4,4,7,6,6,19,15,20,9,16,5,7,6,3,0,0,0,0,1,1,0,0,2,0,4,0,0,5,4,9,7,8,2,0,0,0,3,0,0,0,0,0,150,18,0,3,0,0,"DUI","DUI",174,3,171
"420","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,1,1,0,3,5,8,6,4,28,23,24,19,8,13,17,2,4,0,0,0,0,0,0,2,1,2,0,1,2,1,7,3,9,7,9,6,3,4,1,1,0,0,0,0,0,192,23,1,7,0,0,"DUI","DUI",224,1,223
"421","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,1,2,2,5,6,6,5,8,11,30,19,22,20,21,14,4,1,1,0,0,0,0,0,1,0,0,0,1,0,4,2,9,7,7,4,10,0,1,0,0,4,0,0,0,0,0,204,14,0,2,0,0,"DUI","DUI",224,4,220
"422","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,3,4,6,4,2,9,9,9,12,20,33,27,21,19,14,9,3,3,0,0,0,0,0,0,0,0,4,2,2,0,2,6,6,5,9,6,1,2,3,0,7,0,0,0,0,0,237,9,1,1,0,0,"DUI","DUI",255,7,248
"423","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,0,0,2,8,3,5,5,7,28,20,15,17,16,21,9,7,5,0,0,0,0,0,2,0,0,3,2,2,1,3,8,4,5,6,6,4,2,1,1,2,0,0,0,0,0,180,27,1,8,0,0,"DUI","DUI",218,2,216
"424","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,2,4,4,6,7,7,5,8,29,21,18,26,10,13,12,2,1,0,0,0,0,0,0,1,2,1,1,2,2,4,7,8,6,4,9,5,1,5,0,1,1,0,0,0,0,209,16,0,6,0,0,"DUI","DUI",233,2,231
"425","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,0,7,8,14,10,6,15,19,30,37,22,22,27,13,4,3,2,0,0,0,0,1,0,2,6,1,2,2,3,1,11,2,6,12,10,1,4,0,1,1,0,0,0,0,0,283,16,2,2,0,0,"DUI","DUI",304,1,303
"426","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,6,3,5,7,11,5,9,41,23,19,31,22,17,11,4,6,0,0,0,0,0,0,0,1,1,5,2,4,1,10,5,12,10,14,6,2,1,0,0,0,0,0,0,0,263,28,1,2,0,0,"DUI","DUI",294,0,294
"427","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,2,6,2,5,11,5,10,5,27,20,14,19,20,12,6,3,2,0,0,0,0,0,1,1,3,1,0,2,6,2,10,10,7,11,6,5,2,3,1,3,0,0,0,0,0,208,24,0,5,0,0,"DUI","DUI",240,3,237
"428","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,2,3,4,1,4,10,8,6,12,40,24,31,22,12,8,6,4,5,0,0,0,0,0,0,1,4,1,0,4,0,0,9,4,4,10,5,5,2,0,0,5,0,0,0,0,0,216,27,0,3,0,0,"DUI","DUI",251,5,246
"429","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,1,5,7,7,8,8,9,31,18,17,18,13,8,6,4,2,0,0,0,0,0,0,1,0,0,1,2,1,1,2,4,4,9,8,2,0,0,0,1,0,0,0,0,0,185,10,1,1,0,0,"DUI","DUI",198,1,197
"430","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,3,2,3,3,6,1,6,5,33,21,13,13,9,17,11,4,5,0,0,0,0,0,1,0,0,1,3,2,1,1,12,11,6,5,7,6,3,0,1,3,1,0,0,0,0,183,22,0,6,0,0,"DUI","DUI",215,4,211
"431","210",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,0,2,7,6,5,3,9,6,4,21,25,17,22,15,15,7,1,2,0,0,0,0,0,1,1,3,0,3,0,1,3,4,2,6,7,7,1,1,1,0,4,0,0,0,0,0,191,11,0,3,0,0,"DUI","DUI",209,4,205
"432","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,2,2,13,21,13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,14,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,57,8,0,1,0,0,"Liquor laws","Liquor laws",104,38,66
"433","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,4,5,13,32,38,25,23,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,5,13,3,18,17,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,91,2,0,0,0,0,114,5,0,0,0,0,"Liquor laws","Liquor laws",212,93,119
"434","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,2,7,10,24,28,30,25,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,5,5,9,12,12,6,9,0,0,0,0,0,0,0,1,0,0,0,0,0,72,2,0,0,0,0,110,7,0,0,0,0,"Liquor laws","Liquor laws",191,74,117
"435","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,2,8,9,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,32,1,0,0,0,0,"Liquor laws","Liquor laws",67,34,33
"436","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,5,14,18,30,28,11,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,5,5,12,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,1,0,0,90,3,1,2,0,0,"Liquor laws","Liquor laws",159,63,96
"437","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,6,4,7,16,25,31,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,10,4,1,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0,81,4,1,0,0,0,"Liquor laws","Liquor laws",140,54,86
"438","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,3,4,10,20,29,29,15,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,6,5,7,11,15,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,66,1,0,0,0,0,114,2,0,0,0,0,"Liquor laws","Liquor laws",183,67,116
"439","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,1,7,23,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,2,0,0,22,4,0,0,0,0,"Liquor laws","Liquor laws",76,50,26
"440","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,2,12,18,24,18,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,7,6,9,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,48,3,0,0,0,0,60,4,0,2,0,0,"Liquor laws","Liquor laws",117,51,66
"441","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,2,4,10,5,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,2,0,0,40,2,0,0,0,0,"Liquor laws","Liquor laws",70,28,42
"442","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,2,1,16,21,23,11,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,14,9,6,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,64,4,0,0,0,0,56,3,0,0,0,0,"Liquor laws","Liquor laws",127,68,59
"443","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,2,10,9,24,31,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,18,12,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,83,3,0,1,0,0,85,2,0,0,0,0,"Liquor laws","Liquor laws",174,87,87
"444","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,2,5,15,30,29,16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,15,9,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,87,0,0,0,0,0,75,7,0,0,0,0,"Liquor laws","Liquor laws",169,87,82
"445","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,1,14,13,6,8,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,4,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,35,6,0,0,0,0,"Liquor laws","Liquor laws",78,37,41
"446","220",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,2,1,6,13,21,10,13,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,3,5,8,2,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,38,1,0,0,0,0,58,1,0,0,0,0,"Liquor laws","Liquor laws",98,39,59
"447","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,2,0,0,2,3,3,2,7,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,0,"Drunkenness","Drunkenness",41,0,41
"448","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,1,1,0,1,5,8,8,5,26,18,14,22,22,17,8,2,1,0,0,0,0,0,0,0,0,0,1,1,3,1,5,8,1,5,4,4,4,0,0,1,1,0,0,0,0,173,19,0,3,0,0,"Drunkenness","Drunkenness",197,2,195
"449","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,1,0,3,6,5,6,23,7,15,16,17,16,9,2,3,0,0,0,0,0,0,0,0,0,3,0,1,2,2,3,11,4,3,0,1,1,0,0,0,0,0,0,0,144,13,1,2,0,0,"Drunkenness","Drunkenness",160,0,160
"450","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,0,1,1,5,8,6,7,18,6,16,13,23,10,2,1,0,0,0,1,0,1,1,1,1,0,2,2,0,0,2,2,7,8,1,3,0,1,0,4,0,0,0,0,0,137,9,0,1,0,0,"Drunkenness","Drunkenness",151,4,147
"451","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,0,0,2,1,9,5,9,4,12,21,20,24,16,7,4,2,6,0,0,1,0,0,0,1,0,0,0,2,4,1,5,2,3,9,4,2,0,0,1,0,1,0,0,0,0,154,21,0,1,0,0,"Drunkenness","Drunkenness",177,1,176
"452","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,1,2,3,3,2,3,10,7,11,10,10,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,5,3,4,1,1,0,0,0,0,0,0,0,0,83,4,0,1,0,0,"Drunkenness","Drunkenness",88,0,88
"453","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,2,5,6,2,4,18,6,16,12,16,20,7,3,2,0,0,0,0,0,0,0,1,1,3,1,0,1,7,2,4,6,2,7,4,0,0,0,0,0,0,0,0,134,18,0,6,0,0,"Drunkenness","Drunkenness",158,0,158
"454","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,2,0,1,0,0,0,4,9,4,1,15,15,15,13,11,8,6,4,0,0,0,0,0,0,0,0,1,0,2,0,0,1,6,3,5,4,4,2,4,3,0,3,1,0,0,0,0,119,13,0,8,0,0,"Drunkenness","Drunkenness",144,4,140
"455","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,1,1,1,2,4,1,14,14,10,18,14,13,4,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,8,10,4,4,2,6,0,1,1,0,0,0,0,0,0,118,17,0,6,0,0,"Drunkenness","Drunkenness",141,0,141
"456","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,0,0,4,4,3,4,8,4,4,17,11,8,10,12,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,0,0,0,0,0,1,0,0,0,0,0,106,5,0,1,0,0,"Drunkenness","Drunkenness",113,1,112
"457","230",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,4,2,9,6,7,6,11,9,9,6,12,9,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,2,5,4,4,2,1,0,0,0,0,0,0,0,0,104,6,0,5,0,0,"Drunkenness","Drunkenness",115,0,115
